Accident.Number,proportion
ATL82FA086,1.1249985937517579e-05
NYC82DA063,1.1249985937517579e-05
LAX82FVD12,1.1249985937517579e-05
FTW82DA106,1.1249985937517579e-05
MIA82DA087,1.1249985937517579e-05
LAX82DA122,1.1249985937517579e-05
LAX82FVM13,1.1249985937517579e-05
CHI82DA103,1.1249985937517579e-05
SEA82DA043,1.1249985937517579e-05
LAX82FUG09,1.1249985937517579e-05
LAX82DUJ30,1.1249985937517579e-05
FTW82DA107,1.1249985937517579e-05
FTW82DA104,1.1249985937517579e-05
ANC82DA028,1.1249985937517579e-05
ATL82FA087,1.1249985937517579e-05
LAX82DA121,1.1249985937517579e-05
FTW82DA105,1.1249985937517579e-05
DEN82DA050,1.1249985937517579e-05
ATL82DA094,1.1249985937517579e-05
ANC82DA029,1.1249985937517579e-05
MIA82FA088,1.1249985937517579e-05
FTW82FA108,1.1249985937517579e-05
SEA82DA042,1.1249985937517579e-05
NYC82FNA12,1.1249985937517579e-05
MIA82DA095,1.1249985937517579e-05
DEN82DA051,1.1249985937517579e-05
CHI82DA105,1.1249985937517579e-05
CHI82DA104,1.1249985937517579e-05
ATL82DA088,1.1249985937517579e-05
FTW82FA109,1.1249985937517579e-05
DEN82DA052,1.1249985937517579e-05
CHI82IA108,1.1249985937517579e-05
NYC82DA064,1.1249985937517579e-05
MKC82DA051,1.1249985937517579e-05
CHI82DA107,1.1249985937517579e-05
CHI82DA106,1.1249985937517579e-05
DEN82DTI12,1.1249985937517579e-05
MIA82DA091,1.1249985937517579e-05
FTW82FRD09,1.1249985937517579e-05
NYC82DA067,1.1249985937517579e-05
MIA82DA098,1.1249985937517579e-05
LAX82DA126,1.1249985937517579e-05
CHI82DA109,1.1249985937517579e-05
ATL82DA090,1.1249985937517579e-05
MIA82DA103,1.1249985937517579e-05
NYC82FNC06,1.1249985937517579e-05
MIA82IA110,1.1249985937517579e-05
FTW82FA110,1.1249985937517579e-05
DEN82FA054,1.1249985937517579e-05
CHI82IA112,1.1249985937517579e-05
ATL82IA103,1.1249985937517579e-05
SEA82DYM14,1.1249985937517579e-05
SEA82DA044,1.1249985937517579e-05
MKC82DA053,1.1249985937517579e-05
MIA82FKT09,1.1249985937517579e-05
CHI82FA110,1.1249985937517579e-05
MIA82DA127,1.1249985937517579e-05
LAX82DA124,1.1249985937517579e-05
FTW82DQG17,1.1249985937517579e-05
ATL82FKG10,1.1249985937517579e-05
NYC82DA068,1.1249985937517579e-05
LAX82DA125,1.1249985937517579e-05
ANC82DA030,1.1249985937517579e-05
ATL82FA089,1.1249985937517579e-05
MIA82DA099,1.1249985937517579e-05
FTW82DA113,1.1249985937517579e-05
FTW82DA112,1.1249985937517579e-05
DEN82DA071,1.1249985937517579e-05
ATL82DA091,1.1249985937517579e-05
MIA82DA093,1.1249985937517579e-05
MKC82DA052,1.1249985937517579e-05
FTW82DA126,1.1249985937517579e-05
CHI82IA113,1.1249985937517579e-05
CHI82DA111,1.1249985937517579e-05
ATL82FA093,1.1249985937517579e-05
ATL82FA092,1.1249985937517579e-05
SEA82DA045,1.1249985937517579e-05
NYC82FGT11,1.1249985937517579e-05
LAX82DA128,1.1249985937517579e-05
DEN82DA055,1.1249985937517579e-05
CHI82DA115,1.1249985937517579e-05
CHI82DA114,1.1249985937517579e-05
ANC82DA031,1.1249985937517579e-05
SEA82DA047,1.1249985937517579e-05
NYC82FGM10,1.1249985937517579e-05
DEN82FA057,1.1249985937517579e-05
DEN82FA056,1.1249985937517579e-05
SEA82FA046,1.1249985937517579e-05
FTW82DA116,1.1249985937517579e-05
ATL82DA095,1.1249985937517579e-05
MIA82FA092,1.1249985937517579e-05
LAX82DA127,1.1249985937517579e-05
FTW82FA111,1.1249985937517579e-05
NYC82DA069,1.1249985937517579e-05
MKC82DA054,1.1249985937517579e-05
LAX82DUJ34,1.1249985937517579e-05
CHI82DA116,1.1249985937517579e-05
ATL82DA096,1.1249985937517579e-05
FTW82DA118,1.1249985937517579e-05
SEA82DA049,1.1249985937517579e-05
LAX82DA129,1.1249985937517579e-05
FTW82DA119,1.1249985937517579e-05
FTW82DA117,1.1249985937517579e-05
ATL82DA097,1.1249985937517579e-05
ANC82DA032,1.1249985937517579e-05
SEA82DA048,1.1249985937517579e-05
LAX82FA130,1.1249985937517579e-05
FTW82DA153,1.1249985937517579e-05
CHI82IA117,1.1249985937517579e-05
SEA82DA050,1.1249985937517579e-05
NYC82DHA08,1.1249985937517579e-05
FTW82DA124,1.1249985937517579e-05
FTW82DA120,1.1249985937517579e-05
ATL82LA098,1.1249985937517579e-05
ANC82DA033,1.1249985937517579e-05
LAX82FA134,1.1249985937517579e-05
NYC82DA071,1.1249985937517579e-05
LAX82DA145,1.1249985937517579e-05
LAX82DA133,1.1249985937517579e-05
LAX82DA132,1.1249985937517579e-05
LAX82DA131,1.1249985937517579e-05
ATL82DA099,1.1249985937517579e-05
SEA82FA052,1.1249985937517579e-05
SEA82DA051,1.1249985937517579e-05
NYC82FGT13,1.1249985937517579e-05
ANC82FA036,1.1249985937517579e-05
MKC82FCA08,1.1249985937517579e-05
MKC82FA055,1.1249985937517579e-05
MIA82DA094,1.1249985937517579e-05
FTW82DA122,1.1249985937517579e-05
FTW82DA121,1.1249985937517579e-05
CHI82DA119,1.1249985937517579e-05
ANC82DAG20,1.1249985937517579e-05
ANC82DA034,1.1249985937517579e-05
NYC82FHM05,1.1249985937517579e-05
LAX82FUQ14,1.1249985937517579e-05
CHI82DA118,1.1249985937517579e-05
ATL82DA100,1.1249985937517579e-05
MIA82DA096,1.1249985937517579e-05
FTW82DA128,1.1249985937517579e-05
FTW82DA131,1.1249985937517579e-05
DEN82DA058,1.1249985937517579e-05
CHI82DA120,1.1249985937517579e-05
FTW82DA127,1.1249985937517579e-05
NYC82DA070,1.1249985937517579e-05
MKC82DA056,1.1249985937517579e-05
FTW82DA130,1.1249985937517579e-05
FTW82DA129,1.1249985937517579e-05
CHI82DA121,1.1249985937517579e-05
DEN82DA059,1.1249985937517579e-05
LAX82DVA14,1.1249985937517579e-05
LAX82DA135,1.1249985937517579e-05
FTW82FQA16,1.1249985937517579e-05
CHI82DA122,1.1249985937517579e-05
NYC82DA072,1.1249985937517579e-05
LAX82FVD15,1.1249985937517579e-05
LAX82FA136B,1.1249985937517579e-05
LAX82FA136A,1.1249985937517579e-05
LAX82DA159,1.1249985937517579e-05
FTW82DA133,1.1249985937517579e-05
DEN82DA068,1.1249985937517579e-05
DEN82DA060,1.1249985937517579e-05
ATL82DA102,1.1249985937517579e-05
ATL82DA101,1.1249985937517579e-05
ANC82FA035,1.1249985937517579e-05
DEN82DA088,1.1249985937517579e-05
FTW82FA132,1.1249985937517579e-05
CHI82FA123,1.1249985937517579e-05
ATL82FA104,1.1249985937517579e-05
ANC82FA037,1.1249985937517579e-05
SEA82FYP07,1.1249985937517579e-05
MIA82DA097,1.1249985937517579e-05
LAX82DA137,1.1249985937517579e-05
LAX82DA108,1.1249985937517579e-05
DEN82DA063,1.1249985937517579e-05
ATL82FLG11,1.1249985937517579e-05
SEA82DA054,1.1249985937517579e-05
MIA82DA111,1.1249985937517579e-05
LAX82FXQ07,1.1249985937517579e-05
LAX82DUJ35,1.1249985937517579e-05
LAX82DA140,1.1249985937517579e-05
LAX82DA139,1.1249985937517579e-05
LAX82DA138,1.1249985937517579e-05
ATL82DA105,1.1249985937517579e-05
MKC82DA066,1.1249985937517579e-05
MIA82DA104,1.1249985937517579e-05
LAX82FVW03,1.1249985937517579e-05
FTW82DA140,1.1249985937517579e-05
FTW82DA134,1.1249985937517579e-05
DEN82DA064,1.1249985937517579e-05
ATL82DA107,1.1249985937517579e-05
ATL82DA106,1.1249985937517579e-05
SEA82DA053,1.1249985937517579e-05
LAX82FVG20,1.1249985937517579e-05
LAX82FUQ13,1.1249985937517579e-05
LAX82DA141,1.1249985937517579e-05
FTW82FPG09,1.1249985937517579e-05
FTW82FA137,1.1249985937517579e-05
FTW82DA136,1.1249985937517579e-05
FTW82DA135,1.1249985937517579e-05
CHI82FA127,1.1249985937517579e-05
CHI82DA126,1.1249985937517579e-05
ATL82IA109,1.1249985937517579e-05
NYC82DA073,1.1249985937517579e-05
LAX82FUA13,1.1249985937517579e-05
LAX82DA143,1.1249985937517579e-05
FTW82DA141,1.1249985937517579e-05
FTW82DA138,1.1249985937517579e-05
DEN82FA061,1.1249985937517579e-05
CHI82DA125,1.1249985937517579e-05
CHI82DA124,1.1249985937517579e-05
ATL82DA116,1.1249985937517579e-05
ATL82DA108,1.1249985937517579e-05
FTW82DA139,1.1249985937517579e-05
MKC82FA057,1.1249985937517579e-05
NYC82DA074,1.1249985937517579e-05
MIA82DA100,1.1249985937517579e-05
SEA82DA055,1.1249985937517579e-05
MKC82IA059,1.1249985937517579e-05
MKC82IA047,1.1249985937517579e-05
MIA82IA102,1.1249985937517579e-05
LAX82DA144,1.1249985937517579e-05
DEN82FTC03,1.1249985937517579e-05
CHI82DA128,1.1249985937517579e-05
ATL82FA110,1.1249985937517579e-05
LAX82FUG10,1.1249985937517579e-05
LAX82DA142,1.1249985937517579e-05
FTW82DA142,1.1249985937517579e-05
MKC82FA058,1.1249985937517579e-05
LAX82FVD13,1.1249985937517579e-05
NYC82DA076,1.1249985937517579e-05
NYC82DA075,1.1249985937517579e-05
MIA82FLD18,1.1249985937517579e-05
MIA82DA105,1.1249985937517579e-05
CHI82DA129,1.1249985937517579e-05
ATL82DA111,1.1249985937517579e-05
SEA82FYM13,1.1249985937517579e-05
LAX82DA146,1.1249985937517579e-05
FTW82FA145,1.1249985937517579e-05
NYC82DA077,1.1249985937517579e-05
MIA82DA107,1.1249985937517579e-05
MIA82DA106,1.1249985937517579e-05
FTW82DA147,1.1249985937517579e-05
DEN82DA065,1.1249985937517579e-05
CHI82DA130,1.1249985937517579e-05
ATL82DA112,1.1249985937517579e-05
FTW82DA144,1.1249985937517579e-05
SEA82DA057,1.1249985937517579e-05
MIA82FKJ04,1.1249985937517579e-05
FTW82FQD10,1.1249985937517579e-05
ATL82FKG11,1.1249985937517579e-05
NYC82FNC07,1.1249985937517579e-05
NYC82DA078,1.1249985937517579e-05
LAX82DVG21,1.1249985937517579e-05
FTW82DA143,1.1249985937517579e-05
DEN82DA070,1.1249985937517579e-05
DEN82DA069,1.1249985937517579e-05
DEN82DA066,1.1249985937517579e-05
CHI82DA137,1.1249985937517579e-05
ATL82DA113,1.1249985937517579e-05
SEA82DYE06,1.1249985937517579e-05
NYC82FHJ05,1.1249985937517579e-05
LAX82DA147,1.1249985937517579e-05
DEN82FTE18,1.1249985937517579e-05
CHI82DA136,1.1249985937517579e-05
SEA82DA059,1.1249985937517579e-05
MKC82DA063,1.1249985937517579e-05
MKC82DA061,1.1249985937517579e-05
MKC82DA060,1.1249985937517579e-05
MIA82DA108,1.1249985937517579e-05
CHI82DA132,1.1249985937517579e-05
CHI82DA131,1.1249985937517579e-05
NYC82FHM06,1.1249985937517579e-05
NYC82FHJ04B,1.1249985937517579e-05
NYC82FHD09,1.1249985937517579e-05
NYC82DNC08,1.1249985937517579e-05
FTW82DA148,1.1249985937517579e-05
CHI82FA135,1.1249985937517579e-05
ATL82FKG12,1.1249985937517579e-05
SEA82DA058,1.1249985937517579e-05
MKC82DA062,1.1249985937517579e-05
MIA82DA112,1.1249985937517579e-05
LAX82FVD14,1.1249985937517579e-05
LAX82DUG11,1.1249985937517579e-05
FTW82FRA18,1.1249985937517579e-05
FTW82FPD10,1.1249985937517579e-05
FTW82DA149,1.1249985937517579e-05
CHI82DA139,1.1249985937517579e-05
CHI82DA134,1.1249985937517579e-05
CHI82DA133,1.1249985937517579e-05
ATL82DA115,1.1249985937517579e-05
ATL82DA114,1.1249985937517579e-05
ANC82DAG18,1.1249985937517579e-05
NYC82FHJ04A,1.1249985937517579e-05
MKC82FCD07,1.1249985937517579e-05
LAX82DA148,1.1249985937517579e-05
FTW82DA154,1.1249985937517579e-05
FTW82DA150,1.1249985937517579e-05
DEN82DA072,1.1249985937517579e-05
ATL82FID07,1.1249985937517579e-05
NYC82FA080,1.1249985937517579e-05
FTW82FRA19,1.1249985937517579e-05
FTW82FA152,1.1249985937517579e-05
CHI82DA138,1.1249985937517579e-05
ATL82FKQ12,1.1249985937517579e-05
NYC82DA079,1.1249985937517579e-05
FTW82DA151,1.1249985937517579e-05
CHI82DA142,1.1249985937517579e-05
MIA82DLA05,1.1249985937517579e-05
DEN82DA073,1.1249985937517579e-05
FTW82FA155,1.1249985937517579e-05
DEN82FA074,1.1249985937517579e-05
SEA82DA060,1.1249985937517579e-05
NYC82DA081,1.1249985937517579e-05
LAX82FUJ40,1.1249985937517579e-05
LAX82DA166,1.1249985937517579e-05
LAX82DA149,1.1249985937517579e-05
CHI82DA140,1.1249985937517579e-05
DEN82FTM11,1.1249985937517579e-05
FTW82FA156,1.1249985937517579e-05
FTW82DA160,1.1249985937517579e-05
CHI82FA141,1.1249985937517579e-05
NYC82FHD10,1.1249985937517579e-05
NYC82FGT14,1.1249985937517579e-05
MKC82DA065,1.1249985937517579e-05
MKC82DA064,1.1249985937517579e-05
LAX82DA152,1.1249985937517579e-05
LAX82DA150,1.1249985937517579e-05
ATL82DA124,1.1249985937517579e-05
ANC82DAG19,1.1249985937517579e-05
NYC82FA083,1.1249985937517579e-05
LAX82DA151,1.1249985937517579e-05
ANC82DA038,1.1249985937517579e-05
DEN82FA075,1.1249985937517579e-05
ATL82IA121,1.1249985937517579e-05
ATL82DA117,1.1249985937517579e-05
LAX82DA153,1.1249985937517579e-05
FTW82FPD11,1.1249985937517579e-05
FTW82DA159,1.1249985937517579e-05
DEN82DA076,1.1249985937517579e-05
CHI82DA143,1.1249985937517579e-05
NYC82DHD11,1.1249985937517579e-05
MKC82IA070,1.1249985937517579e-05
LAX82FA156B,1.1249985937517579e-05
LAX82DA154,1.1249985937517579e-05
FTW82DA174,1.1249985937517579e-05
CHI82FA144,1.1249985937517579e-05
CHI82DA147,1.1249985937517579e-05
ATL82DA123B,1.1249985937517579e-05
SEA82DA063,1.1249985937517579e-05
NYC82DA088,1.1249985937517579e-05
MKC82DA067,1.1249985937517579e-05
MIA82FA115,1.1249985937517579e-05
LAX82FA156A,1.1249985937517579e-05
LAX82DA157,1.1249985937517579e-05
FTW82DA157,1.1249985937517579e-05
DEN82DA080,1.1249985937517579e-05
DEN82DA077,1.1249985937517579e-05
CHI82DA148,1.1249985937517579e-05
ATL82DA123A,1.1249985937517579e-05
ATL82DA119,1.1249985937517579e-05
ATL82DA118,1.1249985937517579e-05
LAX82DA156,1.1249985937517579e-05
FTW82DA163,1.1249985937517579e-05
NYC82DA085,1.1249985937517579e-05
MKC82FA069,1.1249985937517579e-05
FTW82FRJ11,1.1249985937517579e-05
FTW82FRG28,1.1249985937517579e-05
FTW82FQD11,1.1249985937517579e-05
CHI82FA145,1.1249985937517579e-05
ATL82FKG13,1.1249985937517579e-05
SEA82DA062,1.1249985937517579e-05
SEA82DA061,1.1249985937517579e-05
NYC82DA087,1.1249985937517579e-05
NYC82DA084,1.1249985937517579e-05
MKC82DA068,1.1249985937517579e-05
LAX82FVG22,1.1249985937517579e-05
FTW82DA161,1.1249985937517579e-05
FTW82DA158,1.1249985937517579e-05
CHI82FA146,1.1249985937517579e-05
CHI82DA152,1.1249985937517579e-05
ATL82FKM03,1.1249985937517579e-05
ATL82DA120,1.1249985937517579e-05
NYC82DA086,1.1249985937517579e-05
FTW82FRA20,1.1249985937517579e-05
FTW82DA165,1.1249985937517579e-05
CHI82DA149,1.1249985937517579e-05
ATL82DA122,1.1249985937517579e-05
FTW82DA162,1.1249985937517579e-05
SEA82FA064,1.1249985937517579e-05
MKC82IA071,1.1249985937517579e-05
LAX82DA158,1.1249985937517579e-05
FTW82DPG10,1.1249985937517579e-05
FTW82DA166,1.1249985937517579e-05
DEN82DA078,1.1249985937517579e-05
FTW82DA164,1.1249985937517579e-05
CHI82DA150,1.1249985937517579e-05
ANC82DA039,1.1249985937517579e-05
FTW82FRJ10,1.1249985937517579e-05
FTW82AA167,1.1249985937517579e-05
SEA82DA066,1.1249985937517579e-05
FTW82FRD10,1.1249985937517579e-05
CHI82DA151,1.1249985937517579e-05
ATL82DA125,1.1249985937517579e-05
SEA82FYA07,1.1249985937517579e-05
DCA82AA020,1.1249985937517579e-05
SEA82DA065,1.1249985937517579e-05
NYC82FNC09,1.1249985937517579e-05
LAX82DA160,1.1249985937517579e-05
FTW82DA168,1.1249985937517579e-05
ATL82DA126,1.1249985937517579e-05
DEN82DA079,1.1249985937517579e-05
LAX82FA162,1.1249985937517579e-05
NYC82DA090,1.1249985937517579e-05
MIA82DA122,1.1249985937517579e-05
MIA82DA119,1.1249985937517579e-05
MIA82DA118,1.1249985937517579e-05
MIA82DA117,1.1249985937517579e-05
LAX82FVD16,1.1249985937517579e-05
LAX82DVG24,1.1249985937517579e-05
CHI82DA153,1.1249985937517579e-05
MKC82DA072,1.1249985937517579e-05
MIA82DA116,1.1249985937517579e-05
LAX82FA164,1.1249985937517579e-05
LAX82FA163,1.1249985937517579e-05
LAX82FA161,1.1249985937517579e-05
FTW82FPG11,1.1249985937517579e-05
ATL82FLQ05,1.1249985937517579e-05
MKC82DA074,1.1249985937517579e-05
LAX82FVG23,1.1249985937517579e-05
LAX82DA206,1.1249985937517579e-05
FTW82FQA18,1.1249985937517579e-05
CHI82DA158,1.1249985937517579e-05
CHI82DA156,1.1249985937517579e-05
CHI82DA155,1.1249985937517579e-05
CHI82DA154,1.1249985937517579e-05
ANC82DAG24,1.1249985937517579e-05
ANC82DAG22,1.1249985937517579e-05
MKC82DA073,1.1249985937517579e-05
FTW82DA169,1.1249985937517579e-05
DEN82DA081,1.1249985937517579e-05
MKC82FCQ09,1.1249985937517579e-05
LAX82FA171,1.1249985937517579e-05
LAX82FA168,1.1249985937517579e-05
FTW82FRG30,1.1249985937517579e-05
SEA82DA067,1.1249985937517579e-05
MKC82FA075,1.1249985937517579e-05
MKC82DA076,1.1249985937517579e-05
LAX82DA165,1.1249985937517579e-05
FTW82DA170,1.1249985937517579e-05
DEN82DA082,1.1249985937517579e-05
CHI82FA157,1.1249985937517579e-05
CHI82DA159,1.1249985937517579e-05
ATL82FIJ01,1.1249985937517579e-05
ATL82DA128,1.1249985937517579e-05
ATL82DA127,1.1249985937517579e-05
ANC82DAG23,1.1249985937517579e-05
SEA82DA068,1.1249985937517579e-05
LAX82FA167,1.1249985937517579e-05
CHI82FA160,1.1249985937517579e-05
NYC82DHA09,1.1249985937517579e-05
NYC82DA093,1.1249985937517579e-05
NYC82DA089,1.1249985937517579e-05
MKC82DA077,1.1249985937517579e-05
DEN82DA083,1.1249985937517579e-05
ATL82FIJ02,1.1249985937517579e-05
ATL82DA129,1.1249985937517579e-05
ANC82DAG21,1.1249985937517579e-05
FTW82DA172,1.1249985937517579e-05
ATL82FLT04,1.1249985937517579e-05
NYC82FNA13,1.1249985937517579e-05
FTW82FQA19,1.1249985937517579e-05
NYC82FA091B,1.1249985937517579e-05
LAX82DA169,1.1249985937517579e-05
FTW82FA173,1.1249985937517579e-05
FTW82FA171,1.1249985937517579e-05
DCA82IA021,1.1249985937517579e-05
SEA82DA069,1.1249985937517579e-05
MKC82DA078,1.1249985937517579e-05
LAX82FA170,1.1249985937517579e-05
FTW82DA233,1.1249985937517579e-05
CHI82DA162,1.1249985937517579e-05
ANC82DAG26,1.1249985937517579e-05
NYC82FA091A,1.1249985937517579e-05
MKC82IA079,1.1249985937517579e-05
FTW82DA177,1.1249985937517579e-05
SEA82FA070,1.1249985937517579e-05
NYC82DA092,1.1249985937517579e-05
FTW82DA176,1.1249985937517579e-05
DEN82DA085,1.1249985937517579e-05
DEN82DA084,1.1249985937517579e-05
CHI82DA165,1.1249985937517579e-05
CHI82DA164,1.1249985937517579e-05
CHI82DA163,1.1249985937517579e-05
CHI82DA161,1.1249985937517579e-05
ATL82DA130,1.1249985937517579e-05
FTW82DA175,1.1249985937517579e-05
SEA82FYM15,1.1249985937517579e-05
ATL82DKJ13,1.1249985937517579e-05
MKC82DA082,1.1249985937517579e-05
LAX82DA184,1.1249985937517579e-05
FTW82DA182,1.1249985937517579e-05
CHI82DA166,1.1249985937517579e-05
ATL82DA133,1.1249985937517579e-05
ATL82DA132,1.1249985937517579e-05
ATL82DA131,1.1249985937517579e-05
ANC82DA040,1.1249985937517579e-05
FTW82DRG32,1.1249985937517579e-05
MKC82DA080,1.1249985937517579e-05
LAX82FA174,1.1249985937517579e-05
LAX82DA172,1.1249985937517579e-05
FTW82FRG29,1.1249985937517579e-05
FTW82DA180,1.1249985937517579e-05
FTW82DA179,1.1249985937517579e-05
NYC82DA098,1.1249985937517579e-05
NYC82DA097,1.1249985937517579e-05
NYC82DA094,1.1249985937517579e-05
LAX82DA178,1.1249985937517579e-05
LAX82DA175,1.1249985937517579e-05
FTW82DA186,1.1249985937517579e-05
CHI82DA170,1.1249985937517579e-05
CHI82DA167,1.1249985937517579e-05
ANC82DAG25,1.1249985937517579e-05
FTW82DA178,1.1249985937517579e-05
DEN82DA087,1.1249985937517579e-05
NYC82FHD19,1.1249985937517579e-05
MKC82DA081,1.1249985937517579e-05
LAX82DUJ39,1.1249985937517579e-05
DCA82AA022,1.1249985937517579e-05
CHI82FA168,1.1249985937517579e-05
CHI82DA169,1.1249985937517579e-05
ATL82FKM04,1.1249985937517579e-05
ATL82FKJ12,1.1249985937517579e-05
SEA82DA071,1.1249985937517579e-05
NYC82FFA05,1.1249985937517579e-05
NYC82DA095,1.1249985937517579e-05
MKC82DA089,1.1249985937517579e-05
LAX82DA181,1.1249985937517579e-05
LAX82DA176,1.1249985937517579e-05
LAX82DA173,1.1249985937517579e-05
FTW82DA185,1.1249985937517579e-05
FTW82DA181,1.1249985937517579e-05
DEN82DA089,1.1249985937517579e-05
CHI82DA172,1.1249985937517579e-05
ATL82DA158,1.1249985937517579e-05
ATL82DA147,1.1249985937517579e-05
ATL82DA136,1.1249985937517579e-05
ATL82DA135,1.1249985937517579e-05
ATL82DA134,1.1249985937517579e-05
NYC82FHD12,1.1249985937517579e-05
LAX82FA183,1.1249985937517579e-05
ATL82FID08,1.1249985937517579e-05
NYC82DA100,1.1249985937517579e-05
NYC82DA096,1.1249985937517579e-05
LAX82DVM16,1.1249985937517579e-05
LAX82DA180,1.1249985937517579e-05
LAX82DA179,1.1249985937517579e-05
LAX82DA177,1.1249985937517579e-05
FTW82FRG31,1.1249985937517579e-05
CHI82DA171,1.1249985937517579e-05
MIA82FA120,1.1249985937517579e-05
LAX82DA182,1.1249985937517579e-05
DEN82IA090,1.1249985937517579e-05
SEA82DA072,1.1249985937517579e-05
MKC82DA083,1.1249985937517579e-05
LAX82FUA15,1.1249985937517579e-05
DEN82DA094,1.1249985937517579e-05
DEN82DA091,1.1249985937517579e-05
CHI82DA173,1.1249985937517579e-05
ATL82DA137,1.1249985937517579e-05
CHI82FA174,1.1249985937517579e-05
NYC82DA101,1.1249985937517579e-05
MKC82DA091,1.1249985937517579e-05
MKC82DA084,1.1249985937517579e-05
FTW82DA184,1.1249985937517579e-05
FTW82DA183,1.1249985937517579e-05
CHI82DA175,1.1249985937517579e-05
ATL82DA138,1.1249985937517579e-05
SEA82FYM16,1.1249985937517579e-05
FTW82DA187,1.1249985937517579e-05
LAX82DA185,1.1249985937517579e-05
ATL82FA140,1.1249985937517579e-05
SEA82DA073,1.1249985937517579e-05
MKC82DA088,1.1249985937517579e-05
MKC82DA086,1.1249985937517579e-05
MKC82DA085,1.1249985937517579e-05
FTW82DA189,1.1249985937517579e-05
FTW82DA188,1.1249985937517579e-05
DEN82DA095,1.1249985937517579e-05
CHI82DA178,1.1249985937517579e-05
CHI82DA177,1.1249985937517579e-05
CHI82DA176,1.1249985937517579e-05
ATL82FIJ03,1.1249985937517579e-05
NYC82FA103,1.1249985937517579e-05
FTW82FQG18,1.1249985937517579e-05
CHI82IA179,1.1249985937517579e-05
NYC82DA102,1.1249985937517579e-05
MKC82DA087,1.1249985937517579e-05
LAX82DA190,1.1249985937517579e-05
DEN82DA092,1.1249985937517579e-05
CHI82DA180,1.1249985937517579e-05
LAX82DA186,1.1249985937517579e-05
DEN82DTG04,1.1249985937517579e-05
LAX82FXQ08,1.1249985937517579e-05
LAX82DXQ10,1.1249985937517579e-05
FTW82DRD12,1.1249985937517579e-05
CHI82FA181,1.1249985937517579e-05
ATL82DA142,1.1249985937517579e-05
SEA82DA078,1.1249985937517579e-05
LAX82DA187,1.1249985937517579e-05
FTW82DA190,1.1249985937517579e-05
DEN82DA093,1.1249985937517579e-05
CHI82DA184,1.1249985937517579e-05
ATL82FID10,1.1249985937517579e-05
SEA82DA076,1.1249985937517579e-05
SEA82DA075,1.1249985937517579e-05
LAX82DA188,1.1249985937517579e-05
LAX82DA189,1.1249985937517579e-05
ATL82IA139,1.1249985937517579e-05
ANC82DAG27,1.1249985937517579e-05
SEA82DA074,1.1249985937517579e-05
MIA82DA121,1.1249985937517579e-05
LAX82DA192,1.1249985937517579e-05
FTW82DA191,1.1249985937517579e-05
ATL82DA141,1.1249985937517579e-05
ANC82DAA03,1.1249985937517579e-05
ANC82DA041,1.1249985937517579e-05
CHI82FER18,1.1249985937517579e-05
MIA82DA124,1.1249985937517579e-05
MIA82DA123,1.1249985937517579e-05
LAX82DVG25,1.1249985937517579e-05
FTW82FPG13,1.1249985937517579e-05
FTW82FPG12,1.1249985937517579e-05
LAX82DA191,1.1249985937517579e-05
