Latitude,proportion
32.8325,5.816997266011285e-05
032231N,5.816997266011285e-05
038128N,5.816997266011285e-05
32.958056,5.816997266011285e-05
42.711111,5.816997266011285e-05
30.974723,5.816997266011285e-05
44.529723,5.816997266011285e-05
354925N,5.816997266011285e-05
402536N,5.816997266011285e-05
325331N,5.816997266011285e-05
35.200556,5.816997266011285e-05
335534N,5.816997266011285e-05
46.969445,5.816997266011285e-05
004406N,5.816997266011285e-05
39.783611,5.816997266011285e-05
381757N,5.816997266011285e-05
60.466667,5.816997266011285e-05
45.425556,5.816997266011285e-05
34.268889,5.816997266011285e-05
33.386666,5.816997266011285e-05
392632N,5.816997266011285e-05
021910N,5.816997266011285e-05
393820N,5.816997266011285e-05
32.353333,5.816997266011285e-05
34.109444,5.816997266011285e-05
25.995,5.816997266011285e-05
414319N,5.816997266011285e-05
464151N,5.816997266011285e-05
27.483333,5.816997266011285e-05
454836N,5.816997266011285e-05
19.738611,5.816997266011285e-05
32.5,5.816997266011285e-05
413145N,5.816997266011285e-05
43.169445,5.816997266011285e-05
28.916667,5.816997266011285e-05
045841N,5.816997266011285e-05
32.698333,5.816997266011285e-05
027428N,5.816997266011285e-05
038557N,5.816997266011285e-05
040420N,5.816997266011285e-05
35.934444,5.816997266011285e-05
40.827778,5.816997266011285e-05
34.758333,5.816997266011285e-05
391312N,5.816997266011285e-05
33.651111,5.816997266011285e-05
038225N,5.816997266011285e-05
48.674445,5.816997266011285e-05
35.854444,5.816997266011285e-05
342659N,5.816997266011285e-05
036321N,5.816997266011285e-05
41.403611,5.816997266011285e-05
40.950278,5.816997266011285e-05
325915N,5.816997266011285e-05
231054S,5.816997266011285e-05
033432N,5.816997266011285e-05
36.116667,5.816997266011285e-05
43.191389,5.816997266011285e-05
33.571111,5.816997266011285e-05
372922N,5.816997266011285e-05
40.881111,5.816997266011285e-05
037239N,5.816997266011285e-05
313527N,5.816997266011285e-05
381332N,5.816997266011285e-05
393353N,5.816997266011285e-05
35.930556,5.816997266011285e-05
34.344444,5.816997266011285e-05
041912N,5.816997266011285e-05
44.953333,5.816997266011285e-05
353531N,5.816997266011285e-05
36.762222,5.816997266011285e-05
385812N,5.816997266011285e-05
029412N,5.816997266011285e-05
40.723889,5.816997266011285e-05
034431N,5.816997266011285e-05
30.2,5.816997266011285e-05
415732N,5.816997266011285e-05
593854N,5.816997266011285e-05
28.086944,5.816997266011285e-05
34.986944,5.816997266011285e-05
060430N,5.816997266011285e-05
41.771945,5.816997266011285e-05
53.916667,5.816997266011285e-05
444435N,5.816997266011285e-05
33.085277,5.816997266011285e-05
335049N,5.816997266011285e-05
403759N,5.816997266011285e-05
040148N,5.816997266011285e-05
595235N,5.816997266011285e-05
404336N,5.816997266011285e-05
45.115556,5.816997266011285e-05
33.527223,5.816997266011285e-05
343910N,5.816997266011285e-05
31.151667,5.816997266011285e-05
29.533333,5.816997266011285e-05
39.123056,5.816997266011285e-05
33.816667,5.816997266011285e-05
061360N,5.816997266011285e-05
38.304722,5.816997266011285e-05
045540N,5.816997266011285e-05
605758N,5.816997266011285e-05
405953N,5.816997266011285e-05
32.916667,5.816997266011285e-05
322923N,5.816997266011285e-05
003200N,5.816997266011285e-05
41.951667,5.816997266011285e-05
331756N,5.816997266011285e-05
36.247777,5.816997266011285e-05
452529N,5.816997266011285e-05
41.660833,5.816997266011285e-05
043753N,5.816997266011285e-05
42.184166,5.816997266011285e-05
335134N,5.816997266011285e-05
384143N,5.816997266011285e-05
31.327223,5.816997266011285e-05
34.848055,5.816997266011285e-05
43.738611,5.816997266011285e-05
29.935,5.816997266011285e-05
391859N,5.816997266011285e-05
393116N,5.816997266011285e-05
59.033333,5.816997266011285e-05
42.351111,5.816997266011285e-05
41.589166,5.816997266011285e-05
29.433333,5.816997266011285e-05
39.528889,5.816997266011285e-05
351613N,5.816997266011285e-05
45.618056,5.816997266011285e-05
47.488889,5.816997266011285e-05
037416N,5.816997266011285e-05
61.521667,5.816997266011285e-05
28.293889,5.816997266011285e-05
39.163333,5.816997266011285e-05
046033N,5.816997266011285e-05
383131N,5.816997266011285e-05
003958N,5.816997266011285e-05
333929N,5.816997266011285e-05
039520N,5.816997266011285e-05
454941N,5.816997266011285e-05
42.170834,5.816997266011285e-05
343525N,5.816997266011285e-05
29.1725,5.816997266011285e-05
26.3,5.816997266011285e-05
38.804167,5.816997266011285e-05
37.596111,5.816997266011285e-05
35.058889,5.816997266011285e-05
422053N,5.816997266011285e-05
40.795277,5.816997266011285e-05
40.743333,5.816997266011285e-05
40.729445,5.816997266011285e-05
29.989444,5.816997266011285e-05
362729N,5.816997266011285e-05
153522N,5.816997266011285e-05
29.984166,5.816997266011285e-05
332421N,5.816997266011285e-05
33.191111,5.816997266011285e-05
004038N,5.816997266011285e-05
301434N,5.816997266011285e-05
42.789166,5.816997266011285e-05
46.397777,5.816997266011285e-05
404810N,5.816997266011285e-05
27.954722,5.816997266011285e-05
36.8125,5.816997266011285e-05
33.844444,5.816997266011285e-05
63.5,5.816997266011285e-05
45.883333,5.816997266011285e-05
39.85,5.816997266011285e-05
40.809444,5.816997266011285e-05
38.286944,5.816997266011285e-05
37.993889,5.816997266011285e-05
32.1,5.816997266011285e-05
391724N,5.816997266011285e-05
43.15,5.816997266011285e-05
041131N,5.816997266011285e-05
344010N,5.816997266011285e-05
34.833333,5.816997266011285e-05
45.416667,5.816997266011285e-05
29.174445,5.816997266011285e-05
034253N,5.816997266011285e-05
29.055833,5.816997266011285e-05
61.189444,5.816997266011285e-05
37.866111,5.816997266011285e-05
345816N,5.816997266011285e-05
47.791666,5.816997266011285e-05
041948N,5.816997266011285e-05
36.324723,5.816997266011285e-05
45.618611,5.816997266011285e-05
033125N,5.816997266011285e-05
040259N,5.816997266011285e-05
000828N,5.816997266011285e-05
35.153333,5.816997266011285e-05
415843N,5.816997266011285e-05
43.741944,5.816997266011285e-05
033257N,5.816997266011285e-05
335429N,5.816997266011285e-05
423233N,5.816997266011285e-05
335211N,5.816997266011285e-05
43.614722,5.816997266011285e-05
29.359444,5.816997266011285e-05
030229N,5.816997266011285e-05
43.504444,5.816997266011285e-05
30.678889,5.816997266011285e-05
040531N,5.816997266011285e-05
028320N,5.816997266011285e-05
034029N,5.816997266011285e-05
32.683333,5.816997266011285e-05
385558N,5.816997266011285e-05
255618S,5.816997266011285e-05
345916N,5.816997266011285e-05
381450N,5.816997266011285e-05
331314N,5.816997266011285e-05
25.911667,5.816997266011285e-05
41.874167,5.816997266011285e-05
040631N,5.816997266011285e-05
39.36,5.816997266011285e-05
364622N,5.816997266011285e-05
34.698333,5.816997266011285e-05
40.868056,5.816997266011285e-05
315626N,5.816997266011285e-05
40.775,5.816997266011285e-05
47.666667,5.816997266011285e-05
474058N,5.816997266011285e-05
28.341389,5.816997266011285e-05
382240N,5.816997266011285e-05
034052N,5.816997266011285e-05
335256N,5.816997266011285e-05
451410N,5.816997266011285e-05
40.625834,5.816997266011285e-05
302316N,5.816997266011285e-05
042353N,5.816997266011285e-05
281714N,5.816997266011285e-05
36.225834,5.816997266011285e-05
60.016667,5.816997266011285e-05
33.184444,5.816997266011285e-05
040718N,5.816997266011285e-05
25.904167,5.816997266011285e-05
41.448333,5.816997266011285e-05
34.144444,5.816997266011285e-05
23.583333,5.816997266011285e-05
35.35,5.816997266011285e-05
38.5,5.816997266011285e-05
39.227223,5.816997266011285e-05
395558N,5.816997266011285e-05
35.182778,5.816997266011285e-05
043513N,5.816997266011285e-05
343228N,5.816997266011285e-05
42.716667,5.816997266011285e-05
41.166667,5.816997266011285e-05
40.896666,5.816997266011285e-05
375333N,5.816997266011285e-05
34.733889,5.816997266011285e-05
343858S,5.816997266011285e-05
292023N,5.816997266011285e-05
36.906111,5.816997266011285e-05
42.999444,5.816997266011285e-05
281350N,5.816997266011285e-05
38.266111,5.816997266011285e-05
341613N,5.816997266011285e-05
003665N,5.816997266011285e-05
35.470278,5.816997266011285e-05
44.0625,5.816997266011285e-05
415321N,5.816997266011285e-05
29.104167,5.816997266011285e-05
41.168056,5.816997266011285e-05
30.609166,5.816997266011285e-05
37.203333,5.816997266011285e-05
37.326111,5.816997266011285e-05
47.619723,5.816997266011285e-05
10.47,5.816997266011285e-05
485721N,5.816997266011285e-05
385325N,5.816997266011285e-05
43.25,5.816997266011285e-05
342526N,5.816997266011285e-05
181520N,5.816997266011285e-05
435710N,5.816997266011285e-05
442949N,5.816997266011285e-05
38.941111,5.816997266011285e-05
423543N,5.816997266011285e-05
274532N,5.816997266011285e-05
342015N,5.816997266011285e-05
034140N,5.816997266011285e-05
403058N,5.816997266011285e-05
375431N,5.816997266011285e-05
033430N,5.816997266011285e-05
472312N,5.816997266011285e-05
038510N,5.816997266011285e-05
34.256944,5.816997266011285e-05
395858N,5.816997266011285e-05
41.915,5.816997266011285e-05
64.916667,5.816997266011285e-05
36.589444,5.816997266011285e-05
35.873056,5.816997266011285e-05
324121N,5.816997266011285e-05
30.356389,5.816997266011285e-05
039301N,5.816997266011285e-05
031100N,5.816997266011285e-05
37,5.816997266011285e-05
321444N,5.816997266011285e-05
613419N,5.816997266011285e-05
042352N,5.816997266011285e-05
030290N,5.816997266011285e-05
28.0575,5.816997266011285e-05
474219N,5.816997266011285e-05
33.636389,5.816997266011285e-05
60.166667,5.816997266011285e-05
38.958056,5.816997266011285e-05
034257N,5.816997266011285e-05
27.502777,5.816997266011285e-05
41.781389,5.816997266011285e-05
401357N,5.816997266011285e-05
433734N,5.816997266011285e-05
039340N,5.816997266011285e-05
004240N,5.816997266011285e-05
331917N,5.816997266011285e-05
25.498611,5.816997266011285e-05
352858N,5.816997266011285e-05
26.585277,5.816997266011285e-05
43.114444,5.816997266011285e-05
405249N,5.816997266011285e-05
038122N,5.816997266011285e-05
030136N,5.816997266011285e-05
614841N,5.816997266011285e-05
373810N,5.816997266011285e-05
38.2,5.816997266011285e-05
042433N,5.816997266011285e-05
061140N,5.816997266011285e-05
604643N,5.816997266011285e-05
284813N,5.816997266011285e-05
004192N,5.816997266011285e-05
374714N,5.816997266011285e-05
34.111667,5.816997266011285e-05
040260N,5.816997266011285e-05
043437N,5.816997266011285e-05
335015N,5.816997266011285e-05
321034N,5.816997266011285e-05
333214N,5.816997266011285e-05
381855N,5.816997266011285e-05
422021N,5.816997266011285e-05
361617N,5.816997266011285e-05
41.1425,5.816997266011285e-05
037648N,5.816997266011285e-05
60.483333,5.816997266011285e-05
294325N,5.816997266011285e-05
34.430834,5.816997266011285e-05
334123N,5.816997266011285e-05
33.460278,5.816997266011285e-05
332713N,5.816997266011285e-05
045469N,5.816997266011285e-05
038037N,5.816997266011285e-05
394522N,5.816997266011285e-05
401223N,5.816997266011285e-05
36.666389,5.816997266011285e-05
61.454444,5.816997266011285e-05
32.781667,5.816997266011285e-05
414357N,5.816997266011285e-05
344352N,5.816997266011285e-05
611248N,5.816997266011285e-05
372249N,5.816997266011285e-05
344535N,5.816997266011285e-05
345417N,5.816997266011285e-05
27.460556,5.816997266011285e-05
331150N,5.816997266011285e-05
35.758889,5.816997266011285e-05
355817N,5.816997266011285e-05
442631N,5.816997266011285e-05
362748N,5.816997266011285e-05
037424N,5.816997266011285e-05
421720N,5.816997266011285e-05
40.467778,5.816997266011285e-05
333445N,5.816997266011285e-05
48.498889,5.816997266011285e-05
401119N,5.816997266011285e-05
484622N,5.816997266011285e-05
048317N,5.816997266011285e-05
043310N,5.816997266011285e-05
60.1,5.816997266011285e-05
61.575556,5.816997266011285e-05
261154N,5.816997266011285e-05
042938N,5.816997266011285e-05
391542N,5.816997266011285e-05
445534N,5.816997266011285e-05
041757N,5.816997266011285e-05
032831N,5.816997266011285e-05
38.15,5.816997266011285e-05
40.33,5.816997266011285e-05
004550N,5.816997266011285e-05
045334N,5.816997266011285e-05
325958N,5.816997266011285e-05
047320N,5.816997266011285e-05
435152N,5.816997266011285e-05
422136N,5.816997266011285e-05
333750N,5.816997266011285e-05
043824N,5.816997266011285e-05
375718N,5.816997266011285e-05
35.75,5.816997266011285e-05
425143N,5.816997266011285e-05
27.411389,5.816997266011285e-05
33.298889,5.816997266011285e-05
335325N,5.816997266011285e-05
29.723889,5.816997266011285e-05
57.566667,5.816997266011285e-05
39.866667,5.816997266011285e-05
411143N,5.816997266011285e-05
026474N,5.816997266011285e-05
033417N,5.816997266011285e-05
322739N,5.816997266011285e-05
335823N,5.816997266011285e-05
018208N,5.816997266011285e-05
412653N,5.816997266011285e-05
395220N,5.816997266011285e-05
038586N,5.816997266011285e-05
44.020556,5.816997266011285e-05
044148N,5.816997266011285e-05
331230N,5.816997266011285e-05
344817N,5.816997266011285e-05
411732N,5.816997266011285e-05
335757N,5.816997266011285e-05
323111N,5.816997266011285e-05
041210N,5.816997266011285e-05
433420N,5.816997266011285e-05
38.416667,5.816997266011285e-05
455230N,5.816997266011285e-05
334750N,5.816997266011285e-05
032141N,5.816997266011285e-05
033547N,5.816997266011285e-05
304644N,5.816997266011285e-05
404659N,5.816997266011285e-05
352525N,5.816997266011285e-05
45.247222,5.816997266011285e-05
484229N,5.816997266011285e-05
351846N,5.816997266011285e-05
038436N,5.816997266011285e-05
59.183333,5.816997266011285e-05
334440N,5.816997266011285e-05
41.128334,5.816997266011285e-05
62.016667,5.816997266011285e-05
394448N,5.816997266011285e-05
403129N,5.816997266011285e-05
041322N,5.816997266011285e-05
393154N,5.816997266011285e-05
59.066667,5.816997266011285e-05
34.433611,5.816997266011285e-05
445113N,5.816997266011285e-05
402243N,5.816997266011285e-05
413629N,5.816997266011285e-05
38.809167,5.816997266011285e-05
603311N,5.816997266011285e-05
033534N,5.816997266011285e-05
039540N,5.816997266011285e-05
394126N,5.816997266011285e-05
332716N,5.816997266011285e-05
031341N,5.816997266011285e-05
003664N,5.816997266011285e-05
44.889722,5.816997266011285e-05
42.469723,5.816997266011285e-05
003579N,5.816997266011285e-05
403235N,5.816997266011285e-05
017568N,5.816997266011285e-05
332245N,5.816997266011285e-05
403334N,5.816997266011285e-05
34.333333,5.816997266011285e-05
375736N,5.816997266011285e-05
034936N,5.816997266011285e-05
32.2125,5.816997266011285e-05
030325N,5.816997266011285e-05
044397N,5.816997266011285e-05
038540N,5.816997266011285e-05
33.6325,5.816997266011285e-05
194419N,5.816997266011285e-05
294114N,5.816997266011285e-05
415216N,5.816997266011285e-05
375350N,5.816997266011285e-05
46.521389,5.816997266011285e-05
324023N,5.816997266011285e-05
40.883333,5.816997266011285e-05
373852N,5.816997266011285e-05
033638N,5.816997266011285e-05
373044N,5.816997266011285e-05
039722N,5.816997266011285e-05
036442N,5.816997266011285e-05
048435N,5.816997266011285e-05
441529N,5.816997266011285e-05
033300N,5.816997266011285e-05
363932N,5.816997266011285e-05
342546N,5.816997266011285e-05
33.4525,5.816997266011285e-05
29.670834,5.816997266011285e-05
44.912222,5.816997266011285e-05
029573N,5.816997266011285e-05
325014N,5.816997266011285e-05
382742N,5.816997266011285e-05
361723N,5.816997266011285e-05
036121N,5.816997266011285e-05
301140N,5.816997266011285e-05
046536N,5.816997266011285e-05
315924N,5.816997266011285e-05
39.499166,5.816997266011285e-05
38.936666,5.816997266011285e-05
31.833333,5.816997266011285e-05
291019N,5.816997266011285e-05
042928N,5.816997266011285e-05
413031N,5.816997266011285e-05
027578N,5.816997266011285e-05
040213N,5.816997266011285e-05
415326N,5.816997266011285e-05
042147N,5.816997266011285e-05
375528N,5.816997266011285e-05
323355N,5.816997266011285e-05
263612N,5.816997266011285e-05
344153N,5.816997266011285e-05
34.74,5.816997266011285e-05
044524N,5.816997266011285e-05
040816N,5.816997266011285e-05
372027N,5.816997266011285e-05
033289N,5.816997266011285e-05
302147N,5.816997266011285e-05
385729N,5.816997266011285e-05
035552N,5.816997266011285e-05
363513N,5.816997266011285e-05
035222N,5.816997266011285e-05
301130N,5.816997266011285e-05
028534N,5.816997266011285e-05
30.55,5.816997266011285e-05
034214N,5.816997266011285e-05
413549N,5.816997266011285e-05
421815N,5.816997266011285e-05
383236N,5.816997266011285e-05
381712N,5.816997266011285e-05
362153N,5.816997266011285e-05
004768N,5.816997266011285e-05
34.640277,5.816997266011285e-05
046343N,5.816997266011285e-05
421323N,5.816997266011285e-05
038914N,5.816997266011285e-05
351521N,5.816997266011285e-05
432622N,5.816997266011285e-05
32.980556,5.816997266011285e-05
303721N,5.816997266011285e-05
413427N,5.816997266011285e-05
33.976111,5.816997266011285e-05
355745N,5.816997266011285e-05
382542N,5.816997266011285e-05
342514N,5.816997266011285e-05
029493N,5.816997266011285e-05
355347N,5.816997266011285e-05
032597N,5.816997266011285e-05
294140N,5.816997266011285e-05
35.879723,5.816997266011285e-05
006264N,5.816997266011285e-05
026821S,5.816997266011285e-05
444611N,5.816997266011285e-05
041130N,5.816997266011285e-05
345459N,5.816997266011285e-05
041520N,5.816997266011285e-05
045210N,5.816997266011285e-05
384824N,5.816997266011285e-05
354143N,5.816997266011285e-05
040325N,5.816997266011285e-05
301926N,5.816997266011285e-05
035448N,5.816997266011285e-05
039190N,5.816997266011285e-05
32.518056,5.816997266011285e-05
036320N,5.816997266011285e-05
452746N,5.816997266011285e-05
33.9725,5.816997266011285e-05
039252N,5.816997266011285e-05
462113N,5.816997266011285e-05
60.533333,5.816997266011285e-05
59.966667,5.816997266011285e-05
323126N,5.816997266011285e-05
044349N,5.816997266011285e-05
47.353056,5.816997266011285e-05
044229N,5.816997266011285e-05
405110N,5.816997266011285e-05
001834N,5.816997266011285e-05
381340N,5.816997266011285e-05
285743N,5.816997266011285e-05
32.84,5.816997266011285e-05
421823N,5.816997266011285e-05
303435N,5.816997266011285e-05
043381N,5.816997266011285e-05
273231N,5.816997266011285e-05
32.289444,5.816997266011285e-05
391919N,5.816997266011285e-05
403752N,5.816997266011285e-05
036568N,5.816997266011285e-05
041742N,5.816997266011285e-05
271640N,5.816997266011285e-05
334545N,5.816997266011285e-05
35.613889,5.816997266011285e-05
364651N,5.816997266011285e-05
044034N,5.816997266011285e-05
255426N,5.816997266011285e-05
352229N,5.816997266011285e-05
028524N,5.816997266011285e-05
435036N,5.816997266011285e-05
302429N,5.816997266011285e-05
451231N,5.816997266011285e-05
26,5.816997266011285e-05
391420N,5.816997266011285e-05
040255N,5.816997266011285e-05
453959N,5.816997266011285e-05
030474N,5.816997266011285e-05
44.320556,5.816997266011285e-05
412936N,5.816997266011285e-05
31.863889,5.816997266011285e-05
371919N,5.816997266011285e-05
334918N,5.816997266011285e-05
045375N,5.816997266011285e-05
285715N,5.816997266011285e-05
452550N,5.816997266011285e-05
004877N,5.816997266011285e-05
39.018056,5.816997266011285e-05
039256N,5.816997266011285e-05
441631N,5.816997266011285e-05
38.556389,5.816997266011285e-05
039395N,5.816997266011285e-05
334518N,5.816997266011285e-05
036332N,5.816997266011285e-05
035140N,5.816997266011285e-05
61.808333,5.816997266011285e-05
043421N,5.816997266011285e-05
423434N,5.816997266011285e-05
047746N,5.816997266011285e-05
333716N,5.816997266011285e-05
334548N,5.816997266011285e-05
415323N,5.816997266011285e-05
032140N,5.816997266011285e-05
028470N,5.816997266011285e-05
595213N,5.816997266011285e-05
41.448055,5.816997266011285e-05
424513N,5.816997266011285e-05
038553N,5.816997266011285e-05
036847N,5.816997266011285e-05
423213N,5.816997266011285e-05
395415N,5.816997266011285e-05
39.141111,5.816997266011285e-05
355756N,5.816997266011285e-05
343222N,5.816997266011285e-05
395914N,5.816997266011285e-05
413725N,5.816997266011285e-05
034165N,5.816997266011285e-05
605621N,5.816997266011285e-05
038278N,5.816997266011285e-05
385455N,5.816997266011285e-05
393933N,5.816997266011285e-05
335443N,5.816997266011285e-05
042154N,5.816997266011285e-05
35.617223,5.816997266011285e-05
355412N,5.816997266011285e-05
040118N,5.816997266011285e-05
611029N,5.816997266011285e-05
335924N,5.816997266011285e-05
445133N,5.816997266011285e-05
471147N,5.816997266011285e-05
375547N,5.816997266011285e-05
374518N,5.816997266011285e-05
275422N,5.816997266011285e-05
63.283333,5.816997266011285e-05
41.446944,5.816997266011285e-05
264837N,5.816997266011285e-05
404011N,5.816997266011285e-05
003456N,5.816997266011285e-05
384849N,5.816997266011285e-05
385032N,5.816997266011285e-05
042458N,5.816997266011285e-05
341555N,5.816997266011285e-05
61.533333,5.816997266011285e-05
004033N,5.816997266011285e-05
342924N,5.816997266011285e-05
40.380556,5.816997266011285e-05
003251N,5.816997266011285e-05
644832N,5.816997266011285e-05
331011N,5.816997266011285e-05
362818N,5.816997266011285e-05
354932N,5.816997266011285e-05
041141N,5.816997266011285e-05
423940N,5.816997266011285e-05
364356N,5.816997266011285e-05
30.667223,5.816997266011285e-05
043351N,5.816997266011285e-05
004414N,5.816997266011285e-05
362946N,5.816997266011285e-05
331319N,5.816997266011285e-05
412035N,5.816997266011285e-05
362216N,5.816997266011285e-05
42.805,5.816997266011285e-05
040391N,5.816997266011285e-05
412432N,5.816997266011285e-05
431011N,5.816997266011285e-05
302642N,5.816997266011285e-05
334858N,5.816997266011285e-05
555512N,5.816997266011285e-05
032586N,5.816997266011285e-05
451744N,5.816997266011285e-05
040229N,5.816997266011285e-05
364155N,5.816997266011285e-05
35.213889,5.816997266011285e-05
261130N,5.816997266011285e-05
054124N,5.816997266011285e-05
323420N,5.816997266011285e-05
32.420834,5.816997266011285e-05
32.116667,5.816997266011285e-05
374337N,5.816997266011285e-05
415621N,5.816997266011285e-05
325026N,5.816997266011285e-05
30.873056,5.816997266011285e-05
355651N,5.816997266011285e-05
030211N,5.816997266011285e-05
453335N,5.816997266011285e-05
41.215833,5.816997266011285e-05
395447N,5.816997266011285e-05
373012N,5.816997266011285e-05
042165N,5.816997266011285e-05
381232N,5.816997266011285e-05
391843N,5.816997266011285e-05
63.216667,5.816997266011285e-05
432017N,5.816997266011285e-05
39.078056,5.816997266011285e-05
034594N,5.816997266011285e-05
032232N,5.816997266011285e-05
030140N,5.816997266011285e-05
385017N,5.816997266011285e-05
433532N,5.816997266011285e-05
035377N,5.816997266011285e-05
333755N,5.816997266011285e-05
362738N,5.816997266011285e-05
37.825,5.816997266011285e-05
059218N,5.816997266011285e-05
43.066667,5.816997266011285e-05
423530N,5.816997266011285e-05
030220N,5.816997266011285e-05
039451N,5.816997266011285e-05
292944N,5.816997266011285e-05
035378N,5.816997266011285e-05
004140N,5.816997266011285e-05
46.221111,5.816997266011285e-05
038221N,5.816997266011285e-05
323932N,5.816997266011285e-05
341222N,5.816997266011285e-05
033934N,5.816997266011285e-05
37.259444,5.816997266011285e-05
321840N,5.816997266011285e-05
039857N,5.816997266011285e-05
611024N,5.816997266011285e-05
41.303056,5.816997266011285e-05
402931N,5.816997266011285e-05
433622N,5.816997266011285e-05
384812N,5.816997266011285e-05
445359N,5.816997266011285e-05
411057N,5.816997266011285e-05
361745N,5.816997266011285e-05
594520N,5.816997266011285e-05
039512N,5.816997266011285e-05
061147N,5.816997266011285e-05
402812N,5.816997266011285e-05
040292N,5.816997266011285e-05
404220N,5.816997266011285e-05
036441N,5.816997266011285e-05
040108N,5.816997266011285e-05
395711N,5.816997266011285e-05
303552N,5.816997266011285e-05
44.852222,5.816997266011285e-05
363112N,5.816997266011285e-05
475923N,5.816997266011285e-05
061104N,5.816997266011285e-05
345843N,5.816997266011285e-05
004675N,5.816997266011285e-05
285843N,5.816997266011285e-05
385632N,5.816997266011285e-05
032422N,5.816997266011285e-05
046224N,5.816997266011285e-05
422437N,5.816997266011285e-05
285844N,5.816997266011285e-05
32.357222,5.816997266011285e-05
034536N,5.816997266011285e-05
435049N,5.816997266011285e-05
433819N,5.816997266011285e-05
003453N,5.816997266011285e-05
262719N,5.816997266011285e-05
303535N,5.816997266011285e-05
031510N,5.816997266011285e-05
028219N,5.816997266011285e-05
264443N,5.816997266011285e-05
39.123334,5.816997266011285e-05
002888N,5.816997266011285e-05
295334N,5.816997266011285e-05
40.841666,5.816997266011285e-05
295839N,5.816997266011285e-05
465349N,5.816997266011285e-05
333433N,5.816997266011285e-05
273933N,5.816997266011285e-05
323039N,5.816997266011285e-05
401757N,5.816997266011285e-05
361519N,5.816997266011285e-05
035118N,5.816997266011285e-05
395533N,5.816997266011285e-05
312130N,5.816997266011285e-05
40.389166,5.816997266011285e-05
413556N,5.816997266011285e-05
044134N,5.816997266011285e-05
36.711111,5.816997266011285e-05
39.530834,5.816997266011285e-05
301046N,5.816997266011285e-05
044717N,5.816997266011285e-05
042303N,5.816997266011285e-05
304231N,5.816997266011285e-05
472935N,5.816997266011285e-05
421227N,5.816997266011285e-05
285527N,5.816997266011285e-05
039118N,5.816997266011285e-05
040298N,5.816997266011285e-05
30.407222,5.816997266011285e-05
373224N,5.816997266011285e-05
465021N,5.816997266011285e-05
405631N,5.816997266011285e-05
035399N,5.816997266011285e-05
037120N,5.816997266011285e-05
36.06,5.816997266011285e-05
383639N,5.816997266011285e-05
043217N,5.816997266011285e-05
30.735277,5.816997266011285e-05
033643N,5.816997266011285e-05
352126N,5.816997266011285e-05
404917N,5.816997266011285e-05
322648N,5.816997266011285e-05
003478N,5.816997266011285e-05
343419N,5.816997266011285e-05
423423N,5.816997266011285e-05
042290N,5.816997266011285e-05
431850N,5.816997266011285e-05
035572N,5.816997266011285e-05
034849N,5.816997266011285e-05
362439N,5.816997266011285e-05
363731N,5.816997266011285e-05
037112N,5.816997266011285e-05
040117N,5.816997266011285e-05
374754N,5.816997266011285e-05
34.366667,5.816997266011285e-05
341622N,5.816997266011285e-05
8.653889,5.816997266011285e-05
040202N,5.816997266011285e-05
424819N,5.816997266011285e-05
361331N,5.816997266011285e-05
425617N,5.816997266011285e-05
034825N,5.816997266011285e-05
415824N,5.816997266011285e-05
424322N,5.816997266011285e-05
040224N,5.816997266011285e-05
003948N,5.816997266011285e-05
373732N,5.816997266011285e-05
421834N,5.816997266011285e-05
385531N,5.816997266011285e-05
034932N,5.816997266011285e-05
33.8075,5.816997266011285e-05
445342N,5.816997266011285e-05
40.885555,5.816997266011285e-05
038848N,5.816997266011285e-05
394420N,5.816997266011285e-05
040312N,5.816997266011285e-05
403632N,5.816997266011285e-05
315249N,5.816997266011285e-05
038546N,5.816997266011285e-05
445233N,5.816997266011285e-05
393739N,5.816997266011285e-05
432515N,5.816997266011285e-05
393631N,5.816997266011285e-05
33.562778,5.816997266011285e-05
061570N,5.816997266011285e-05
362057N,5.816997266011285e-05
034329N,5.816997266011285e-05
404535N,5.816997266011285e-05
004118N,5.816997266011285e-05
394145N,5.816997266011285e-05
029448N,5.816997266011285e-05
382236N,5.816997266011285e-05
393034N,5.816997266011285e-05
391344N,5.816997266011285e-05
414221N,5.816997266011285e-05
402622N,5.816997266011285e-05
36.475,5.816997266011285e-05
584022N,5.816997266011285e-05
352820N,5.816997266011285e-05
33.880556,5.816997266011285e-05
062180N,5.816997266011285e-05
33.948333,5.816997266011285e-05
323943N,5.816997266011285e-05
43.641666,5.816997266011285e-05
042552N,5.816997266011285e-05
041734N,5.816997266011285e-05
302335N,5.816997266011285e-05
27.266667,5.816997266011285e-05
393231N,5.816997266011285e-05
425050N,5.816997266011285e-05
375826N,5.816997266011285e-05
040371N,5.816997266011285e-05
362056N,5.816997266011285e-05
274847N,5.816997266011285e-05
382129N,5.816997266011285e-05
001270N,5.816997266011285e-05
445121N,5.816997266011285e-05
335412N,5.816997266011285e-05
47.211111,5.816997266011285e-05
40.984444,5.816997266011285e-05
062320N,5.816997266011285e-05
354540N,5.816997266011285e-05
423745N,5.816997266011285e-05
292026N,5.816997266011285e-05
423518N,5.816997266011285e-05
303558N,5.816997266011285e-05
046435N,5.816997266011285e-05
383448N,5.816997266011285e-05
035452N,5.816997266011285e-05
465414N,5.816997266011285e-05
182719N,5.816997266011285e-05
039354N,5.816997266011285e-05
425124N,5.816997266011285e-05
424336N,5.816997266011285e-05
