Model,proportion
KATANA DA 20-A1,1.1261641722130253e-05
BH 125-600A,1.1261641722130253e-05
TU 206G,1.1261641722130253e-05
MXT7-180A,1.1261641722130253e-05
SPACEWALKER II,1.1261641722130253e-05
ML-4,1.1261641722130253e-05
BE-35-J35,1.1261641722130253e-05
P-51R,1.1261641722130253e-05
11,1.1261641722130253e-05
AIR COMMAND 582,1.1261641722130253e-05
PA-28-201RT,1.1261641722130253e-05
SERIES 5 VIXEN,1.1261641722130253e-05
INTERSTATE S-4,1.1261641722130253e-05
MJ-77,1.1261641722130253e-05
BO105CBS,1.1261641722130253e-05
VOLKSPLANE VP-II,1.1261641722130253e-05
SNJ-4 (AT-6),1.1261641722130253e-05
BAe-146,1.1261641722130253e-05
EVANS VOLKSPLANE,1.1261641722130253e-05
767-366-ER,1.1261641722130253e-05
GZ-22,1.1261641722130253e-05
R-22-MARINER,1.1261641722130253e-05
M62A (PT-19),1.1261641722130253e-05
DA-900B,1.1261641722130253e-05
LBL-105G,1.1261641722130253e-05
G-750,1.1261641722130253e-05
EN-28,1.1261641722130253e-05
CANARD C3A,1.1261641722130253e-05
GLASAIR FT,1.1261641722130253e-05
DA-16A,1.1261641722130253e-05
319-131,1.1261641722130253e-05
T-6-SNJ-5,1.1261641722130253e-05
C-180D,1.1261641722130253e-05
LK10,1.1261641722130253e-05
BD-4D,1.1261641722130253e-05
TURBO THRUSH S2R-34,1.1261641722130253e-05
TR182RG II,1.1261641722130253e-05
TRIPLANE,1.1261641722130253e-05
C140,1.1261641722130253e-05
DHC-7,1.1261641722130253e-05
206 L-3,1.1261641722130253e-05
HUNTER T MK 7,1.1261641722130253e-05
ROCKET II,1.1261641722130253e-05
S49A,1.1261641722130253e-05
GLASAIR 1-RG,1.1261641722130253e-05
VELOCITY RG 173,1.1261641722130253e-05
VELOCITY 173 ELITE,1.1261641722130253e-05
CARTERCOPTER,1.1261641722130253e-05
WITTMAN W-8 TAILWIND,1.1261641722130253e-05
DH-6 TWIN OTTER,1.1261641722130253e-05
LANCAIR 235/320,1.1261641722130253e-05
U-3A,1.1261641722130253e-05
R22 MARINER II,1.1261641722130253e-05
F-21,1.1261641722130253e-05
175-235,1.1261641722130253e-05
PA32R-T301,1.1261641722130253e-05
MITCHELL U2,1.1261641722130253e-05
B-707,1.1261641722130253e-05
A 310,1.1261641722130253e-05
JURKA MJ77,1.1261641722130253e-05
DANAMITE,1.1261641722130253e-05
PC-7,1.1261641722130253e-05
C-130B,1.1261641722130253e-05
PITTS S1X,1.1261641722130253e-05
HUNTER F MK 4,1.1261641722130253e-05
D-95A TRAVELAIR,1.1261641722130253e-05
ZENAIR 601,1.1261641722130253e-05
737-3K2,1.1261641722130253e-05
XF4,1.1261641722130253e-05
BE-35V,1.1261641722130253e-05
747-236,1.1261641722130253e-05
L-13 SEH VIVAT,1.1261641722130253e-05
B-767-300ER,1.1261641722130253e-05
H-12E,1.1261641722130253e-05
F28 MK100,1.1261641722130253e-05
REVOLUTION MINI 500B,1.1261641722130253e-05
FK-28-4000,1.1261641722130253e-05
BE-35K,1.1261641722130253e-05
35-P35,1.1261641722130253e-05
B 727-100,1.1261641722130253e-05
C-140A,1.1261641722130253e-05
CH-3E,1.1261641722130253e-05
OV-10D,1.1261641722130253e-05
727-231A,1.1261641722130253e-05
H-43B,1.1261641722130253e-05
ACRO,1.1261641722130253e-05
B17-30A,1.1261641722130253e-05
BUBECK-AERONCA,1.1261641722130253e-05
DA-900,1.1261641722130253e-05
BO105S-CBS-5,1.1261641722130253e-05
260 B,1.1261641722130253e-05
COMP-AIR-6,1.1261641722130253e-05
unknown,1.1261641722130253e-05
HU-600N,1.1261641722130253e-05
US-2C,1.1261641722130253e-05
VELOX REV II,1.1261641722130253e-05
WITMAN W-10,1.1261641722130253e-05
6 CM 170,1.1261641722130253e-05
FIREFLY F-15,1.1261641722130253e-05
BC12D-4-85,1.1261641722130253e-05
ZODIAC CH-601-HDS,1.1261641722130253e-05
VANS RV6-A,1.1261641722130253e-05
SPRINT 2,1.1261641722130253e-05
RF-5B,1.1261641722130253e-05
B747-267B,1.1261641722130253e-05
EAA BIPLANE P2,1.1261641722130253e-05
H395,1.1261641722130253e-05
2-PLACE,1.1261641722130253e-05
SPITFIRE/RAVEN,1.1261641722130253e-05
ROTORWAY 162F EXEC,1.1261641722130253e-05
BK-117-A4,1.1261641722130253e-05
DH-82C TIGERMOTH,1.1261641722130253e-05
CHRISTAVIA MARK I,1.1261641722130253e-05
GTX-SE-FI,1.1261641722130253e-05
PT-26B,1.1261641722130253e-05
PA-32RT-200,1.1261641722130253e-05
BK117-A3,1.1261641722130253e-05
777-223ER,1.1261641722130253e-05
TROJAN A2,1.1261641722130253e-05
AT-401-B,1.1261641722130253e-05
JANTAR 2A,1.1261641722130253e-05
ULTRASPORT 496,1.1261641722130253e-05
C-T188C,1.1261641722130253e-05
F-27E,1.1261641722130253e-05
J-3101,1.1261641722130253e-05
HU16A,1.1261641722130253e-05
AIRCAMPER GN-1,1.1261641722130253e-05
SEAREY 1DK,1.1261641722130253e-05
MA-18,1.1261641722130253e-05
MD87,1.1261641722130253e-05
PA-23-250F,1.1261641722130253e-05
KR-21,1.1261641722130253e-05
OH-13-EM-7A,1.1261641722130253e-05
205-A1,1.1261641722130253e-05
MAC 300,1.1261641722130253e-05
ACRO SPORT I,1.1261641722130253e-05
SGS-1-26,1.1261641722130253e-05
269-C1,1.1261641722130253e-05
41-2,1.1261641722130253e-05
PA-36-200,1.1261641722130253e-05
AS-4,1.1261641722130253e-05
CAPELLA XLS,1.1261641722130253e-05
JU-87,1.1261641722130253e-05
CLOUD DANCER 2,1.1261641722130253e-05
CRIQUET,1.1261641722130253e-05
C310R,1.1261641722130253e-05
KOLB TWINSTAR MK III,1.1261641722130253e-05
B-767-200,1.1261641722130253e-05
COSMO PHASE II,1.1261641722130253e-05
280CB,1.1261641722130253e-05
AS20,1.1261641722130253e-05
DOUBLE DEUCE,1.1261641722130253e-05
King Air C90B,1.1261641722130253e-05
HH-3F,1.1261641722130253e-05
S-51,1.1261641722130253e-05
SF260TP,1.1261641722130253e-05
747F,1.1261641722130253e-05
DIAMANT,1.1261641722130253e-05
7BCM L-16A,1.1261641722130253e-05
Metro III,1.1261641722130253e-05
P-40F,1.1261641722130253e-05
20C-1,1.1261641722130253e-05
WHEELER EXPRESS/FT,1.1261641722130253e-05
BERKUT 540,1.1261641722130253e-05
HH-1K,1.1261641722130253e-05
AEROS-40B,1.1261641722130253e-05
EUROPA XS TRI-GEAR,1.1261641722130253e-05
F2TH FALCON,1.1261641722130253e-05
EA-300S,1.1261641722130253e-05
19B,1.1261641722130253e-05
CELERITY,1.1261641722130253e-05
CL-65,1.1261641722130253e-05
E75-N1,1.1261641722130253e-05
BE-55 (T42A),1.1261641722130253e-05
BK-117-A3,1.1261641722130253e-05
SURREL GUPPY,1.1261641722130253e-05
CIRCA-NIEUPORT 12,1.1261641722130253e-05
ML-5,1.1261641722130253e-05
KITFOX 1200 IV,1.1261641722130253e-05
A310-304,1.1261641722130253e-05
C-46,1.1261641722130253e-05
MIDGET MUSTANG-I,1.1261641722130253e-05
FORNEY F-1,1.1261641722130253e-05
S-300D2,1.1261641722130253e-05
L-23 SUPER BLANKIT,1.1261641722130253e-05
Express 90,1.1261641722130253e-05
ZODIAC CH 601,1.1261641722130253e-05
BH-222-U,1.1261641722130253e-05
SHERPA,1.1261641722130253e-05
CRAZY 8,1.1261641722130253e-05
CONCORDE VERSION 101,1.1261641722130253e-05
AVID - MAGNUM,1.1261641722130253e-05
747-2B6B,1.1261641722130253e-05
ROTOWAY EXEC 90,1.1261641722130253e-05
ANDERSON KINGFISHER,1.1261641722130253e-05
206A-1,1.1261641722130253e-05
HP-11-A,1.1261641722130253e-05
FERGUSON F-II,1.1261641722130253e-05
RH-1 FALCON,1.1261641722130253e-05
EUROPA TRI-GEAR,1.1261641722130253e-05
BENSEN GYROCOPTER,1.1261641722130253e-05
MURPHY SR 2500,1.1261641722130253e-05
CHALLENGER-2,1.1261641722130253e-05
340X,1.1261641722130253e-05
PA-31 NAVAJO,1.1261641722130253e-05
PA-44 SEMINOLE,1.1261641722130253e-05
TIME WARP SPITFIRE 9,1.1261641722130253e-05
ATR-42-2000,1.1261641722130253e-05
B-747-422,1.1261641722130253e-05
ROTORWAY 152,1.1261641722130253e-05
BE-A35,1.1261641722130253e-05
SD3-30 200,1.1261641722130253e-05
STREAKER,1.1261641722130253e-05
WILLIAMS MITE M18L,1.1261641722130253e-05
B-747-300,1.1261641722130253e-05
KINGAIR 200,1.1261641722130253e-05
VAN RV-6A,1.1261641722130253e-05
THORP T-18CWS,1.1261641722130253e-05
BL7-AC,1.1261641722130253e-05
BG-12BD,1.1261641722130253e-05
EARLY BIRD -JENNY,1.1261641722130253e-05
WITTMAN W10,1.1261641722130253e-05
AS-55A,1.1261641722130253e-05
F260B,1.1261641722130253e-05
FB-582,1.1261641722130253e-05
T-28R-2,1.1261641722130253e-05
SUNBURST MODEL B,1.1261641722130253e-05
RA1,1.1261641722130253e-05
AEROSTAR 601B,1.1261641722130253e-05
11AC-991,1.1261641722130253e-05
STARDUSTER II AS300,1.1261641722130253e-05
S-81A,1.1261641722130253e-05
B24,1.1261641722130253e-05
DO-28D-2,1.1261641722130253e-05
RANS S12XL,1.1261641722130253e-05
BE-A36,1.1261641722130253e-05
VENTURE MODEL 20,1.1261641722130253e-05
CL600-2B16,1.1261641722130253e-05
WAG-AERO CUBBY,1.1261641722130253e-05
GALAXY 7,1.1261641722130253e-05
THORPE T-18C,1.1261641722130253e-05
KNOWLES-THORP KT-18,1.1261641722130253e-05
LP65,1.1261641722130253e-05
RANS-12,1.1261641722130253e-05
DH-100 MK.6,1.1261641722130253e-05
AS-350B-3,1.1261641722130253e-05
DHC-2T,1.1261641722130253e-05
707-312B,1.1261641722130253e-05
BCS 12-65,1.1261641722130253e-05
SUPER Q2,1.1261641722130253e-05
PITTS SPECIAL S1S,1.1261641722130253e-05
R 22,1.1261641722130253e-05
ADVENTURER,1.1261641722130253e-05
C A SPCL QUICKS,1.1261641722130253e-05
WEEDHOPPER,1.1261641722130253e-05
PITTS SPECIAL S,1.1261641722130253e-05
LUTON BETA,1.1261641722130253e-05
HALLETT-1,1.1261641722130253e-05
HARMON ROCKET 2,1.1261641722130253e-05
PT-46,1.1261641722130253e-05
B-727-61,1.1261641722130253e-05
172-B,1.1261641722130253e-05
AS350-BH,1.1261641722130253e-05
BE-23-A24R,1.1261641722130253e-05
7CCM-200,1.1261641722130253e-05
AEROCOMP CA6WB,1.1261641722130253e-05
F-16CG,1.1261641722130253e-05
Lake Seawolf,1.1261641722130253e-05
Glasair 1RG,1.1261641722130253e-05
AS 350B-3,1.1261641722130253e-05
BO-105CBS-5,1.1261641722130253e-05
340-B,1.1261641722130253e-05
Bowers Flybaby,1.1261641722130253e-05
COMMANDER 690B,1.1261641722130253e-05
F1A,1.1261641722130253e-05
PT1,1.1261641722130253e-05
182Q II,1.1261641722130253e-05
LONG-EZ-B,1.1261641722130253e-05
SA365-N1,1.1261641722130253e-05
47(SOLOY),1.1261641722130253e-05
MODEL 1,1.1261641722130253e-05
AERO COMP-6,1.1261641722130253e-05
TEAM TANGO 2,1.1261641722130253e-05
120RT,1.1261641722130253e-05
R-44A,1.1261641722130253e-05
BE-55-D55,1.1261641722130253e-05
172 F,1.1261641722130253e-05
95-D55,1.1261641722130253e-05
PA-18-A-150,1.1261641722130253e-05
LJ-60,1.1261641722130253e-05
40B,1.1261641722130253e-05
Rotorway EXEC 152,1.1261641722130253e-05
R-22B2,1.1261641722130253e-05
DHC-2 Mk. I,1.1261641722130253e-05
C46A,1.1261641722130253e-05
IS-2902,1.1261641722130253e-05
DC-4-C55B,1.1261641722130253e-05
BH-125,1.1261641722130253e-05
SNOOP,1.1261641722130253e-05
VELOCITY XLFG,1.1261641722130253e-05
HS.125-700A,1.1261641722130253e-05
B-737-832,1.1261641722130253e-05
CitationJET (525),1.1261641722130253e-05
B-777-300,1.1261641722130253e-05
SE 3130 Alouette II,1.1261641722130253e-05
Discus CS,1.1261641722130253e-05
F90-42,1.1261641722130253e-05
L-39CT,1.1261641722130253e-05
DN-1,1.1261641722130253e-05
V-6 STOL,1.1261641722130253e-05
717-231,1.1261641722130253e-05
Gyrobee,1.1261641722130253e-05
PA32-R-301T,1.1261641722130253e-05
G-202,1.1261641722130253e-05
SNS-2 GUPPY,1.1261641722130253e-05
W-8L,1.1261641722130253e-05
MK 7,1.1261641722130253e-05
LA2-200,1.1261641722130253e-05
601A,1.1261641722130253e-05
UH-1B/204,1.1261641722130253e-05
L-18,1.1261641722130253e-05
B-1,1.1261641722130253e-05
SA750,1.1261641722130253e-05
68,1.1261641722130253e-05
AS 355 F,1.1261641722130253e-05
Gulfstream III,1.1261641722130253e-05
95-B55B (T42A),1.1261641722130253e-05
B-737-700,1.1261641722130253e-05
A-1B Husky,1.1261641722130253e-05
PA-28-RT201,1.1261641722130253e-05
BE-1900C,1.1261641722130253e-05
A320-200,1.1261641722130253e-05
AS-350 B2 Ecureuil,1.1261641722130253e-05
AT-802 A,1.1261641722130253e-05
HS-125-3A,1.1261641722130253e-05
AC-5m,1.1261641722130253e-05
Yakolev YAK 11,1.1261641722130253e-05
A-45/T-34A,1.1261641722130253e-05
Pelican,1.1261641722130253e-05
Citation,1.1261641722130253e-05
CGS Hawk Plus,1.1261641722130253e-05
F4UCorsair,1.1261641722130253e-05
182 P,1.1261641722130253e-05
Pegazair 100,1.1261641722130253e-05
Variez O-235,1.1261641722130253e-05
Midget Mustang,1.1261641722130253e-05
210 NII,1.1261641722130253e-05
RALLY III,1.1261641722130253e-05
185 FII,1.1261641722130253e-05
47G5A,1.1261641722130253e-05
C-208 Caravan,1.1261641722130253e-05
BANDIT,1.1261641722130253e-05
Jurca MJ5 Sirocco,1.1261641722130253e-05
Gyroplane,1.1261641722130253e-05
Skybolt I,1.1261641722130253e-05
R22 beta,1.1261641722130253e-05
Lazer Z,1.1261641722130253e-05
Bensen Gyrocopter,1.1261641722130253e-05
MX-7-180AC,1.1261641722130253e-05
ALB Special,1.1261641722130253e-05
1731A,1.1261641722130253e-05
AS332,1.1261641722130253e-05
Glasair SH2F,1.1261641722130253e-05
King Air B90,1.1261641722130253e-05
150 G,1.1261641722130253e-05
136,1.1261641722130253e-05
PA-42-1000,1.1261641722130253e-05
Tiger Moth DH 82A,1.1261641722130253e-05
AT-6 D,1.1261641722130253e-05
182-M,1.1261641722130253e-05
GLIDER,1.1261641722130253e-05
SV-4,1.1261641722130253e-05
CUBBY SPORT TRAINER,1.1261641722130253e-05
Nieuport 24,1.1261641722130253e-05
Tom Cat Mark 5A,1.1261641722130253e-05
Bird CK,1.1261641722130253e-05
Ka-6E,1.1261641722130253e-05
SA-300 STARDUSTER,1.1261641722130253e-05
Lionheart,1.1261641722130253e-05
Saab 340,1.1261641722130253e-05
Wittman Tailwind W8,1.1261641722130253e-05
PA-18-105 Special,1.1261641722130253e-05
SAILPLANE,1.1261641722130253e-05
HP-16,1.1261641722130253e-05
GRASS HOPPER,1.1261641722130253e-05
Micro Mong,1.1261641722130253e-05
LR-24A,1.1261641722130253e-05
31-310,1.1261641722130253e-05
Sky Boy,1.1261641722130253e-05
UH-IH,1.1261641722130253e-05
P-63A-7BE,1.1261641722130253e-05
PA-31-T2,1.1261641722130253e-05
P68TC,1.1261641722130253e-05
R172-K,1.1261641722130253e-05
Aero Z-131,1.1261641722130253e-05
Nimbus 3/24.5,1.1261641722130253e-05
DragonFly B,1.1261641722130253e-05
Renegade Spirit,1.1261641722130253e-05
Mustang MII,1.1261641722130253e-05
DH-82 Tiger Moth,1.1261641722130253e-05
EAA Biplane (P-2),1.1261641722130253e-05
228-101,1.1261641722130253e-05
N-210,1.1261641722130253e-05
Packwood 1,1.1261641722130253e-05
B47G-2,1.1261641722130253e-05
185-E,1.1261641722130253e-05
5-235C,1.1261641722130253e-05
WEIGHT SHIFT,1.1261641722130253e-05
ASTRA HS,1.1261641722130253e-05
24-180,1.1261641722130253e-05
PA28R200,1.1261641722130253e-05
Baby Lakes,1.1261641722130253e-05
Zlin 526F,1.1261641722130253e-05
FW-190,1.1261641722130253e-05
Aerosport Quail,1.1261641722130253e-05
HH-43B,1.1261641722130253e-05
P-38L-5LD,1.1261641722130253e-05
Glasair II RG,1.1261641722130253e-05
PC-6/B2-H4,1.1261641722130253e-05
Smith Mini DSA-1,1.1261641722130253e-05
BK117-C1,1.1261641722130253e-05
58-TC,1.1261641722130253e-05
Turbulent D-31,1.1261641722130253e-05
Mohawk 1,1.1261641722130253e-05
1933,1.1261641722130253e-05
B-727-100,1.1261641722130253e-05
Lancair 4,1.1261641722130253e-05
S-2R-1200,1.1261641722130253e-05
234ER,1.1261641722130253e-05
PA-32 300C,1.1261641722130253e-05
PT 6A-28,1.1261641722130253e-05
727-2Q6,1.1261641722130253e-05
Teenie Two,1.1261641722130253e-05
Stoddard HamiltonSH3,1.1261641722130253e-05
Stearman PT-17,1.1261641722130253e-05
Kolb Sling Shot,1.1261641722130253e-05
H500D,1.1261641722130253e-05
FIIC-2 Goshawk,1.1261641722130253e-05
T-10,1.1261641722130253e-05
Searey Amphibian,1.1261641722130253e-05
DRIFTER ARV 582,1.1261641722130253e-05
Kelly-D,1.1261641722130253e-05
BE-35-F35,1.1261641722130253e-05
AS350 B-2,1.1261641722130253e-05
532 Commander,1.1261641722130253e-05
Acroduster I,1.1261641722130253e-05
Mk-4,1.1261641722130253e-05
Dash 8-100,1.1261641722130253e-05
Pitts S2,1.1261641722130253e-05
Moffra P-13,1.1261641722130253e-05
Rotorway EXEC 162F,1.1261641722130253e-05
Spencer Amphib 1-12E,1.1261641722130253e-05
Casutt Sport Racer,1.1261641722130253e-05
Europa Monowheel,1.1261641722130253e-05
G102 STD ASTIR III,1.1261641722130253e-05
Fokker F1,1.1261641722130253e-05
S-65-CA,1.1261641722130253e-05
Kitfox Classic,1.1261641722130253e-05
C-7A,1.1261641722130253e-05
Kitfox Model II,1.1261641722130253e-05
Fan Jet Falcon,1.1261641722130253e-05
Sky Raider II,1.1261641722130253e-05
Hawker Hurricane,1.1261641722130253e-05
X-Aircamper,1.1261641722130253e-05
Super Quickie 2,1.1261641722130253e-05
A330-200,1.1261641722130253e-05
F33C,1.1261641722130253e-05
Shuttle 90,1.1261641722130253e-05
172-A,1.1261641722130253e-05
Stitts SA6B,1.1261641722130253e-05
M-18 Dromader,1.1261641722130253e-05
SC-1,1.1261641722130253e-05
AX-6B,1.1261641722130253e-05
FN333,1.1261641722130253e-05
727-31H,1.1261641722130253e-05
BENSEN,1.1261641722130253e-05
Mini Max 1500R,1.1261641722130253e-05
DHC-94 Moth Minor,1.1261641722130253e-05
KE-1-A,1.1261641722130253e-05
Air Command 582 Dual,1.1261641722130253e-05
KV-107-II,1.1261641722130253e-05
ERJ-135ER,1.1261641722130253e-05
T Bird II,1.1261641722130253e-05
414 Riley Super-8,1.1261641722130253e-05
Preceptor-Ultra,1.1261641722130253e-05
SA 227-TT Merlin,1.1261641722130253e-05
STORCH SS-MK4,1.1261641722130253e-05
HH-43,1.1261641722130253e-05
F28 Mk 100,1.1261641722130253e-05
T-210F,1.1261641722130253e-05
B767-332,1.1261641722130253e-05
P51-D,1.1261641722130253e-05
TH-1F,1.1261641722130253e-05
777-236,1.1261641722130253e-05
BELLANCA 7GCAA,1.1261641722130253e-05
NAV 4,1.1261641722130253e-05
Raven S57-A,1.1261641722130253e-05
Metroliner,1.1261641722130253e-05
MD-87,1.1261641722130253e-05
CitationJet 2,1.1261641722130253e-05
7AC/BCM,1.1261641722130253e-05
Lazer,1.1261641722130253e-05
1000 STU,1.1261641722130253e-05
CGS Hawk A,1.1261641722130253e-05
Blanik L 33 Solo,1.1261641722130253e-05
Woodstock I,1.1261641722130253e-05
B1-RD (SN:115),1.1261641722130253e-05
BANSHEE,1.1261641722130253e-05
PT-22/ST-3KR,1.1261641722130253e-05
JC-24C,1.1261641722130253e-05
W-1,1.1261641722130253e-05
UW,1.1261641722130253e-05
BELL 47-G2,1.1261641722130253e-05
Starduster SA-100,1.1261641722130253e-05
SA-60A,1.1261641722130253e-05
120ER,1.1261641722130253e-05
M-20-20,1.1261641722130253e-05
BE-35C,1.1261641722130253e-05
BE-50,1.1261641722130253e-05
BO 105 LS,1.1261641722130253e-05
Zenith 801,1.1261641722130253e-05
Pitts S-1S,1.1261641722130253e-05
Vans RV 3-A,1.1261641722130253e-05
M7-260,1.1261641722130253e-05
DRAKE-EDGAR,1.1261641722130253e-05
HP12A,1.1261641722130253e-05
TC-45G,1.1261641722130253e-05
M-20-J-201,1.1261641722130253e-05
Zic Zac Bird,1.1261641722130253e-05
Falcon 100,1.1261641722130253e-05
SB2C-5,1.1261641722130253e-05
BE-90-E90,1.1261641722130253e-05
A 26 Vulcan SS,1.1261641722130253e-05
340-580STC,1.1261641722130253e-05
206 B-2,1.1261641722130253e-05
767-238,1.1261641722130253e-05
Avro RJ100,1.1261641722130253e-05
CUBY SPORT,1.1261641722130253e-05
Longbow 150,1.1261641722130253e-05
Challenger 604,1.1261641722130253e-05
C-210N,1.1261641722130253e-05
85,1.1261641722130253e-05
747-128,1.1261641722130253e-05
E.A.A. P-2,1.1261641722130253e-05
172-I,1.1261641722130253e-05
35P,1.1261641722130253e-05
AS350-B,1.1261641722130253e-05
T-34B/D-45,1.1261641722130253e-05
Tornado II,1.1261641722130253e-05
XL-RG Velocity,1.1261641722130253e-05
727-134,1.1261641722130253e-05
Jodel F-12,1.1261641722130253e-05
A-340-300,1.1261641722130253e-05
333,1.1261641722130253e-05
Choctaw,1.1261641722130253e-05
BK-117 A-3,1.1261641722130253e-05
BN2-A,1.1261641722130253e-05
108-M,1.1261641722130253e-05
42-500,1.1261641722130253e-05
AS355 F1,1.1261641722130253e-05
P46T,1.1261641722130253e-05
F-28 MK-100,1.1261641722130253e-05
Floatmaster,1.1261641722130253e-05
Colt 120 A,1.1261641722130253e-05
300LW Super King Air,1.1261641722130253e-05
Classic IV,1.1261641722130253e-05
Glasair I TD,1.1261641722130253e-05
PA -18,1.1261641722130253e-05
Talon,1.1261641722130253e-05
Exec 165F,1.1261641722130253e-05
Flybaby,1.1261641722130253e-05
AS315B,1.1261641722130253e-05
S-307,1.1261641722130253e-05
P-47N-20-RE,1.1261641722130253e-05
Citation C-750,1.1261641722130253e-05
GYRO-KOPP-TER,1.1261641722130253e-05
Magnum IX,1.1261641722130253e-05
Fisher FP-202,1.1261641722130253e-05
UV-20A,1.1261641722130253e-05
AS-W19,1.1261641722130253e-05
M-Breezy,1.1261641722130253e-05
C-172-N,1.1261641722130253e-05
XTC2,1.1261641722130253e-05
S2R800,1.1261641722130253e-05
28-180,1.1261641722130253e-05
WIDGET,1.1261641722130253e-05
METRO SW3,1.1261641722130253e-05
Aeros Ltd Skyranger,1.1261641722130253e-05
SA319B Alouette III,1.1261641722130253e-05
Starduster SA-1,1.1261641722130253e-05
Monnett Moni,1.1261641722130253e-05
Pelican Club PL,1.1261641722130253e-05
Thornley 2000,1.1261641722130253e-05
T-6-AT6D,1.1261641722130253e-05
152M,1.1261641722130253e-05
HA-200-Saeta,1.1261641722130253e-05
A75SN1,1.1261641722130253e-05
Tierra II,1.1261641722130253e-05
Buccaneer 2,1.1261641722130253e-05
DC-10-40F,1.1261641722130253e-05
"Taylor ""Coot""",1.1261641722130253e-05
Osprey II,1.1261641722130253e-05
Cruiser TR-4,1.1261641722130253e-05
FEW TF-51,1.1261641722130253e-05
GBN-41-1000,1.1261641722130253e-05
S1-SP,1.1261641722130253e-05
DRAGAN,1.1261641722130253e-05
G120A,1.1261641722130253e-05
Murphy SR3500,1.1261641722130253e-05
K-600 (HH-43B),1.1261641722130253e-05
CA 7SL,1.1261641722130253e-05
350B,1.1261641722130253e-05
Coot A,1.1261641722130253e-05
Firefly 7B-15,1.1261641722130253e-05
B737-448,1.1261641722130253e-05
206B (II),1.1261641722130253e-05
BE-100-A100,1.1261641722130253e-05
748,1.1261641722130253e-05
Comp Air 7SL,1.1261641722130253e-05
500 N,1.1261641722130253e-05
Team Z Max,1.1261641722130253e-05
ERCO-415-E,1.1261641722130253e-05
TU 206F,1.1261641722130253e-05
Barnet J4B-2,1.1261641722130253e-05
J-3F-65,1.1261641722130253e-05
75% Scale Fokker D8,1.1261641722130253e-05
Ms. Ryan Special,1.1261641722130253e-05
EAGLE 430B,1.1261641722130253e-05
SUNBURST B,1.1261641722130253e-05
T-6,1.1261641722130253e-05
A-28 Victor,1.1261641722130253e-05
Wagabond traveler,1.1261641722130253e-05
Rutan Vari Viggen,1.1261641722130253e-05
Kit Fox 4-1200,1.1261641722130253e-05
CA65 Sky Fly,1.1261641722130253e-05
747-240B,1.1261641722130253e-05
Twinstar,1.1261641722130253e-05
Piel Emeraude,1.1261641722130253e-05
A300-600F,1.1261641722130253e-05
T188-C,1.1261641722130253e-05
Helipower 2500,1.1261641722130253e-05
Velocity Elite,1.1261641722130253e-05
S-2R Thrush,1.1261641722130253e-05
S-55-QT,1.1261641722130253e-05
Wittman Tailwind W-8,1.1261641722130253e-05
GLASAIR II-SRG,1.1261641722130253e-05
Nav4,1.1261641722130253e-05
Dragon Fly,1.1261641722130253e-05
SNS-7-Hiperbipe 3,1.1261641722130253e-05
Productmatch 80 P51D,1.1261641722130253e-05
Mustang M-11,1.1261641722130253e-05
A-23-23,1.1261641722130253e-05
Volksplane VP-2,1.1261641722130253e-05
